code_id,code_id_clean,ascii_desc,block,block_desc,axis_2_desc,axis_1_desc,chapter_id,chapter_range,chapter_desc
49845-00,4984500,Arthrodesis of first metatarsophalangeal joint,1543,"Arthrodesis of ankle, foot or toe",Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50118-00,5011800,Arthrodesis of subtalar joint,1543,"Arthrodesis of ankle, foot or toe",Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
90559-00,9055900,Arthrodesis of toe,1543,"Arthrodesis of ankle, foot or toe",Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49703-03,4970303,Arthroscopic repair of osteochondral fracture of ankle,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49703-05,4970305,Arthroscopic chondroplasty of ankle,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49703-06,4970306,Arthroscopic osteoplasty of ankle,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49703-07,4970307,Chondroplasty of ankle,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49703-08,4970308,Osteoplasty of ankle,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49715-00,4971500,Total arthroplasty of ankle,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49716-00,4971600,Revision arthroplasty of ankle,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49717-00,4971700,Revision arthroplasty of ankle with bone graft,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49800-00,4980000,Primary repair of flexor or extensor tendon of foot,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49803-00,4980300,Secondary repair of flexor or extensor tendon of foot,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49809-01,4980901,Open tenotomy of foot with tenoplasty,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49857-00,4985700,Arthroplasty of foot,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
90599-00,9059900,Other repair of ankle or foot,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
90612-00,9061200,Os calcis lengthening,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
96261-05,9626105,Revision arthroplasty of foot,1544,Other repair procedures on ankle or foot,Repair,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49724-01,4972401,Reconstruction of Achilles' tendon,1545,Reconstruction procedures on ankle or foot,Reconstruction,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50336-00,5033600,Reconstruction of congenital vertical talus,1545,Reconstruction procedures on ankle or foot,Reconstruction,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50321-00,5032100,"Release of talipes equinovarus, unilateral",1546,Procedures for talipes equinovarus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50324-00,5032400,"Revision of release of talipes equinovarus, unilateral",1546,Procedures for talipes equinovarus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50324-01,5032401,"Revision of release of talipes equinovarus, bilateral",1546,Procedures for talipes equinovarus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50327-00,5032700,"Release of talipes equinovarus, bilateral",1546,Procedures for talipes equinovarus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49821-00,4982100,"Correction of hallux valgus or rigidus by arthroplasty, unilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49824-00,4982400,"Correction of hallux valgus or rigidus by arthroplasty, bilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49827-00,4982700,"Correction of hallux valgus by transfer of adductor hallucis tendon, unilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49830-00,4983000,"Correction of hallux valgus by transfer of adductor hallucis tendon, bilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49833-00,4983300,"Correction of hallux valgus by osteotomy of first metatarsal, unilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49836-00,4983600,"Correction of hallux valgus by osteotomy of first metatarsal, bilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49837-00,4983700,"Correction of hallux valgus by osteotomy of first metatarsal and transfer of adductor hallucis tendon, unilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49838-00,4983800,"Correction of hallux valgus by osteotomy of first metatarsal and transfer of adductor hallucis tendon, bilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49839-00,4983900,"Correction of hallux valgus or rigidus by arthroplasty with insertion of prosthesis, unilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49842-00,4984200,"Correction of hallux valgus or rigidus by arthroplasty with insertion of prosthesis, bilateral",1547,Procedures for hallux valgus or hallux rigidus,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49848-00,4984800,Correction of hammer toe,1548,Procedures for other toe deformities,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49848-01,4984801,Correction of claw toe,1548,Procedures for other toe deformities,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49851-00,4985100,Correction of hammer toe with internal fixation,1548,Procedures for other toe deformities,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
49851-01,4985101,Correction of claw toe with internal fixation,1548,Procedures for other toe deformities,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50345-00,5034500,Release of hyperextension deformity of toe,1548,Procedures for other toe deformities,Other procedures,"Ankle, foot",15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50130-00,5013000,"Application of external fixation device, not elsewhere classified",1550,Application of external fixation devices to other musculoskeletal sites,"Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
18360-01,1836001,"Administration of agent into soft tissue, not elsewhere classified",1552,Administration of agent into other musculoskeletal sites,"Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47900-01,4790001,Administration of agent into bone cyst,1552,Administration of agent into other musculoskeletal sites,"Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50124-01,5012401,"Administration of agent into joint or other synovial cavity, not elsewhere classified",1552,Administration of agent into other musculoskeletal sites,"Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47900-00,4790000,Aspiration of bone cyst,1553,Aspiration of other musculoskeletal sites,"Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50124-00,5012400,"Aspiration of joint or other synovial cavity, not elsewhere classified",1553,Aspiration of other musculoskeletal sites,"Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
90563-00,9056300,"Aspiration of soft tissue, not elsewhere classified",1553,Aspiration of other musculoskeletal sites,"Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
30225-00,3022500,Reinsertion of drainage tube into soft tissue abscess,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47920-00,4792000,Insertion of bone growth stimulator,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47921-00,4792100,"Insertion of internal fixation device, not elsewhere classified",1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47927-00,4792700,"Removal of pin, screw or wire, not elsewhere classified",1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47927-01,4792701,"Removal of pin, screw or wire from femur",1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47930-00,4793000,"Removal of plate, rod or nail, not elsewhere classified",1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47930-01,4793001,"Removal of plate, rod or nail from femur",1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
47948-00,4794800,Removal of external fixation device,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50309-00,5030900,Adjustment of ring fixator or similar device,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
90561-00,9056100,Insertion or replacement of skeletal muscle stimulator,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
90566-00,9056600,Removal of skeletal muscle stimulator,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
96261-08,9626108,Insertion of bone spacer or joint spacer,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
96261-09,9626109,Removal of bone spacer or joint spacer,1554,"Other application, insertion or removal procedures on other musculoskeletal sites","Application, insertion, removal",Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50100-00,5010000,"Arthroscopy of joint, not elsewhere classified",1555,Incision procedures on joint of other musculoskeletal sites,Incision,Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50103-00,5010300,"Arthrotomy of joint, not elsewhere classified",1555,Incision procedures on joint of other musculoskeletal sites,Incision,Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
50112-00,5011200,"Division of joint contracture, not elsewhere classified",1555,Incision procedures on joint of other musculoskeletal sites,Incision,Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
90570-00,9057000,"Division of joint capsule, ligament or cartilage, not elsewhere classified",1555,Incision procedures on joint of other musculoskeletal sites,Incision,Musculoskeletal - other sites,15,Blocks 1360-1580,Procedures on musculoskeletal system (blocks 1360-1580)
